 ,Area,IntDen,Median,RawIntDen
684,12,15397.000,1417,15397.000
685,7,7602.000,1035,7602.000
686,9,9780.000,1073,9780.000
687,8,8763.000,1077,8763.000
688,2,2293.000,1296,2293.000
689,6,5830.000,1048,5830.000
690,2,2195.000,1337,2195.000
691,3,3113.000,910,3113.000
692,6,6409.000,1154,6409.000
693,10,12440.000,1346,12440.000
694,3,2676.000,828,2676.000
695,5,5155.000,1034,5155.000
696,2,1987.000,1079,1987.000
697,2,1747.000,897,1747.000
698,8,10169.000,1340,10169.000
699,6,7048.000,1426,7048.000
700,8,8393.000,1094,8393.000
701,7,6742.000,920,6742.000
702,13,16643.000,1338,16643.000
703,4,4811.000,1256,4811.000
704,4,5132.000,1421,5132.000
705,8,9120.000,1244,9120.000
706,12,13339.000,1089,13339.000
707,3,2949.000,976,2949.000
708,7,7687.000,1121,7687.000
709,10,10720.000,981,10720.000
710,8,9722.000,1276,9722.000
711,12,13752.000,1144,13752.000
712,6,5866.000,988,5866.000
713,5,4302.000,862,4302.000
714,3,3128.000,992,3128.000
715,2,1794.000,903,1794.000
716,2,1994.000,1022,1994.000
717,10,13210.000,1361,13210.000
718,3,3313.000,1167,3313.000
719,9,10849.000,1259,10849.000
720,5,4910.000,1008,4910.000
721,5,5357.000,1038,5357.000
722,7,8690.000,1200,8690.000
723,8,8676.000,1076,8676.000
724,7,7467.000,1056,7467.000
725,7,6324.000,887,6324.000
726,6,6676.000,1225,6676.000
727,5,5646.000,1054,5646.000
728,8,10823.000,1457,10823.000
729,5,5498.000,1009,5498.000
730,12,13828.000,1244,13828.000
731,5,5955.000,1310,5955.000
732,9,10042.000,990,10042.000
733,9,11515.000,1394,11515.000
734,3,2800.000,955,2800.000
735,5,5775.000,1082,5775.000
736,9,10456.000,1213,10456.000
737,7,7581.000,1074,7581.000
738,2,2134.000,1087,2134.000
739,8,8374.000,1009,8374.000
740,8,8869.000,1068,8869.000
741,18,19831.000,1072,19831.000
742,3,2555.000,842,2555.000
743,6,7424.000,1196,7424.000
744,9,9019.000,970,9019.000
745,2,1865.000,1017,1865.000
746,13,13552.000,998,13552.000
747,10,10295.000,1001,10295.000
748,4,4242.000,1169,4242.000
749,3,2972.000,1011,2972.000
750,11,13508.000,1220,13508.000
751,8,9439.000,1310,9439.000
752,5,6047.000,1266,6047.000
753,2,1729.000,890,1729.000
754,3,3059.000,1010,3059.000
755,11,13360.000,1301,13360.000
756,3,2891.000,959,2891.000
757,14,16261.000,1167,16261.000
758,5,5656.000,1129,5656.000
759,13,16870.000,1365,16870.000
760,7,7099.000,963,7099.000
761,10,10901.000,1272,10901.000
762,2,2041.000,1207,2041.000
763,6,7580.000,1426,7580.000
764,9,9616.000,1058,9616.000
765,12,13942.000,1285,13942.000
766,4,3937.000,954,3937.000
767,3,3256.000,1073,3256.000
768,9,10372.000,1122,10372.000
769,5,5260.000,952,5260.000
770,6,6446.000,1227,6446.000
771,10,11339.000,1143,11339.000
772,2,1770.000,923,1770.000
773,4,5262.000,1394,5262.000
774,6,7109.000,1310,7109.000
775,8,10436.000,1337,10436.000
776,6,7316.000,1394,7316.000
777,5,5393.000,1003,5393.000
778,15,16175.000,978,16175.000
779,5,5134.000,901,5134.000
780,2,2305.000,1261,2305.000
781,2,1683.000,875,1683.000
782,6,7941.000,1471,7941.000
783,4,4685.000,1170,4685.000
784,7,8724.000,1219,8724.000
785,7,7975.000,1073,7975.000
786,9,11387.000,1237,11387.000
787,12,14460.000,1222,14460.000
788,6,6553.000,1072,6553.000
789,7,7281.000,971,7281.000
790,2,1814.000,967,1814.000
791,7,8075.000,1137,8075.000
792,5,5153.000,927,5153.000
793,9,10598.000,1071,10598.000
794,2,2044.000,1198,2044.000
795,5,5836.000,1223,5836.000
796,3,2622.000,890,2622.000
797,10,11826.000,1235,11826.000
798,2,1907.000,1010,1907.000
799,12,12843.000,1004,12843.000
800,9,10730.000,1285,10730.000
801,11,11939.000,1046,11939.000
802,7,7030.000,974,7030.000
803,4,5199.000,1365,5199.000
804,8,8920.000,1187,8920.000
805,9,11294.000,1456,11294.000
806,5,5894.000,1262,5894.000
807,6,7623.000,1365,7623.000
808,5,6154.000,1310,6154.000
809,7,6630.000,879,6630.000
810,2,1811.000,942,1811.000
811,4,5556.000,1450,5556.000
812,6,6531.000,1069,6531.000
813,7,7576.000,993,7576.000
814,11,11499.000,1037,11499.000
815,9,11495.000,1310,11495.000
816,2,1815.000,977,1815.000
817,6,7401.000,1225,7401.000
818,4,4081.000,1030,4081.000
819,11,14299.000,1413,14299.000
820,5,5239.000,1004,5239.000
821,6,7443.000,1424,7443.000
822,13,16015.000,1365,16015.000
823,8,8558.000,1039,8558.000
824,5,5176.000,976,5176.000
825,3,3498.000,1281,3498.000
826,2,2031.000,1125,2031.000
827,3,3045.000,948,3045.000
828,10,11932.000,1169,11932.000
829,3,3127.000,941,3127.000
830,6,6391.000,1053,6391.000
831,21,23774.000,1170,23774.000
832,3,2982.000,1034,2982.000
833,4,4343.000,1100,4343.000
834,9,9163.000,934,9163.000
835,12,11719.000,896,11719.000
836,3,2518.000,826,2518.000
837,2,2080.000,1070,2080.000
838,9,10397.000,1139,10397.000
839,3,3185.000,1030,3185.000
840,7,8056.000,1337,8056.000
841,5,5205.000,902,5205.000
842,9,9483.000,937,9483.000
843,4,3438.000,848,3438.000
844,2,1924.000,1015,1924.000
845,7,8551.000,1295,8551.000
846,10,11415.000,1111,11415.000
847,5,4784.000,935,4784.000
848,11,13249.000,1315,13249.000
849,6,7393.000,1326,7393.000
850,8,8743.000,1142,8743.000
851,5,5338.000,922,5338.000
852,2,1913.000,985,1913.000
853,10,10649.000,1054,10649.000
854,4,5115.000,1285,5115.000
855,6,6266.000,974,6266.000
856,4,4278.000,1062,4278.000
857,3,3226.000,1022,3226.000
858,9,10214.000,1090,10214.000
859,4,4662.000,1150,4662.000
860,7,8890.000,1238,8890.000
861,2,1865.000,946,1865.000
862,5,5416.000,865,5416.000
863,12,13008.000,979,13008.000
864,7,7500.000,1021,7500.000
865,6,5706.000,942,5706.000
866,3,3242.000,972,3242.000
867,4,5102.000,1331,5102.000
868,6,7411.000,1373,7411.000
869,2,1705.000,890,1705.000
870,7,7868.000,1215,7868.000
871,4,4857.000,1260,4857.000
872,3,2536.000,846,2536.000
873,3,3114.000,972,3114.000
874,5,5546.000,1031,5546.000
875,2,1798.000,959,1798.000
876,7,7438.000,1005,7438.000
877,9,10665.000,1264,10665.000
878,9,9070.000,896,9070.000
879,2,2086.000,1154,2086.000
880,7,7921.000,1145,7921.000
881,7,7494.000,929,7494.000
882,15,18168.000,1265,18168.000
883,10,12105.000,1220,12105.000
884,6,6776.000,1240,6776.000
885,7,7225.000,965,7225.000
886,8,7588.000,985,7588.000
887,8,9638.000,1317,9638.000
888,2,1756.000,878,1756.000
889,3,2963.000,996,2963.000
890,9,10908.000,1285,10908.000
891,4,4540.000,1309,4540.000
892,3,2637.000,846,2637.000
893,10,11063.000,1133,11063.000
894,10,11548.000,1260,11548.000
895,8,9655.000,1337,9655.000
896,5,5236.000,1012,5236.000
897,5,4703.000,973,4703.000
898,7,8284.000,1254,8284.000
899,7,7379.000,1019,7379.000
900,2,1787.000,970,1787.000
901,13,14923.000,1157,14923.000
902,2,2432.000,1293,2432.000
903,6,6063.000,1006,6063.000
904,2,2374.000,1459,2374.000
905,7,8171.000,1067,8171.000
906,13,15915.000,1394,15915.000
907,13,14980.000,1236,14980.000
908,8,7869.000,892,7869.000
909,12,13818.000,1160,13818.000
910,7,7195.000,1087,7195.000
911,10,12280.000,1524,12280.000
912,6,6858.000,1260,6858.000
913,7,6960.000,956,6960.000
914,8,9485.000,1204,9485.000
915,3,3449.000,1273,3449.000
916,10,11258.000,1167,11258.000
917,5,5520.000,1115,5520.000
918,4,3938.000,1033,3938.000
919,6,7555.000,1503,7555.000
920,7,8015.000,1033,8015.000
921,20,22408.000,1212,22408.000
922,9,9684.000,976,9684.000
923,2,2058.000,1181,2058.000
924,5,5610.000,1152,5610.000
925,2,1692.000,880,1692.000
926,9,11275.000,1257,11275.000
927,7,6898.000,936,6898.000
928,2,2231.000,1355,2231.000
929,6,7629.000,1350,7629.000
930,8,9524.000,1244,9524.000
931,3,2800.000,903,2800.000
932,2,2023.000,1013,2023.000
933,4,4963.000,1258,4963.000
934,13,14110.000,1014,14110.000
935,2,1801.000,942,1801.000
936,5,4924.000,831,4924.000
937,3,3478.000,1195,3478.000
938,7,7186.000,1007,7186.000
939,6,5984.000,1045,5984.000
940,5,5046.000,1047,5046.000
941,7,8457.000,1424,8457.000
942,8,7901.000,939,7901.000
943,4,4711.000,1364,4711.000
944,5,6414.000,1333,6414.000
945,5,5890.000,1022,5890.000
946,11,13229.000,1115,13229.000
947,6,6536.000,1310,6536.000
948,4,4271.000,1222,4271.000
949,5,5125.000,1089,5125.000
950,3,3173.000,1022,3173.000
951,10,13071.000,1365,13071.000
952,6,7050.000,1244,7050.000
953,2,2027.000,1055,2027.000
954,8,10317.000,1428,10317.000
955,21,23594.000,1151,23594.000
956,7,7385.000,1038,7385.000
957,4,3976.000,998,3976.000
958,9,9851.000,1032,9851.000
959,6,7213.000,1310,7213.000
960,6,6336.000,1093,6336.000
961,5,5217.000,923,5217.000
962,6,6425.000,1032,6425.000
963,7,8487.000,1144,8487.000
964,2,2002.000,1004,2002.000
965,4,4851.000,1217,4851.000
966,2,1906.000,1091,1906.000
967,17,20679.000,1310,20679.000
968,11,11465.000,1021,11465.000
969,6,6408.000,1032,6408.000
970,12,13350.000,1063,13350.000
971,6,6625.000,1225,6625.000
972,9,9042.000,975,9042.000
973,7,8149.000,1365,8149.000
974,10,9844.000,888,9844.000
975,6,6733.000,1260,6733.000
976,2,2404.000,1394,2404.000
977,8,8548.000,1084,8548.000
978,2,2260.000,1375,2260.000
979,5,4569.000,874,4569.000
980,2,2596.000,1394,2596.000
981,7,8418.000,1260,8418.000
982,4,4218.000,1047,4218.000
983,9,9174.000,988,9174.000
984,6,7349.000,1341,7349.000
985,8,8979.000,1191,8979.000
986,5,5534.000,1161,5534.000
987,7,7055.000,1028,7055.000
988,6,6625.000,1147,6625.000
989,7,7746.000,1090,7746.000
990,7,8036.000,1212,8036.000
991,5,6099.000,1162,6099.000
992,10,9754.000,858,9754.000
993,18,19033.000,1038,19033.000
994,4,4496.000,1310,4496.000
995,2,1623.000,818,1623.000
996,12,11891.000,921,11891.000
997,9,10047.000,1038,10047.000
998,8,9937.000,1216,9937.000
999,13,16148.000,1309,16148.000
1000,7,7341.000,1101,7341.000
1001,4,3973.000,1010,3973.000
1002,14,14771.000,1000,14771.000
1003,8,8908.000,1112,8908.000
1004,9,9499.000,1041,9499.000
1005,2,1805.000,964,1805.000
1006,10,10909.000,1159,10909.000
1007,12,15596.000,1365,15596.000
1008,9,10665.000,1236,10665.000
1009,2,1852.000,1000,1852.000
1010,5,6679.000,1476,6679.000
1011,5,4636.000,870,4636.000
1012,10,10602.000,1069,10602.000
1013,12,12499.000,1049,12499.000
1014,2,1773.000,897,1773.000
1015,6,6602.000,1144,6602.000
1016,7,7561.000,1130,7561.000
1017,2,1900.000,1038,1900.000
1018,5,4789.000,956,4789.000
1019,12,14383.000,1394,14383.000
1020,9,10092.000,1181,10092.000
1021,7,7065.000,971,7065.000
1022,6,6987.000,1095,6987.000
1023,4,4465.000,1180,4465.000
1024,11,11239.000,1001,11239.000
1025,8,8404.000,1123,8404.000
1026,13,17021.000,1367,17021.000
1027,3,3747.000,1251,3747.000
1028,11,12076.000,1169,12076.000
1029,6,7998.000,1446,7998.000
1030,6,6073.000,993,6073.000
1031,4,4280.000,1028,4280.000
1032,10,10654.000,1236,10654.000
1033,3,3249.000,1116,3249.000
1034,2,2144.000,1106,2144.000
1035,10,10449.000,1111,10449.000
1036,11,13064.000,1321,13064.000
1037,7,8981.000,1277,8981.000
1038,10,9640.000,928,9640.000
1039,12,14385.000,1310,14385.000
1040,12,14674.000,1394,14674.000
1041,16,17147.000,1174,17147.000
1042,4,4282.000,1142,4282.000
1043,6,6241.000,1025,6241.000
1044,2,2665.000,1479,2665.000
1045,6,6168.000,1010,6168.000
1046,7,7872.000,1171,7872.000
1047,2,1888.000,963,1888.000
1048,10,10480.000,1063,10480.000
1049,4,4255.000,1050,4255.000
1050,11,12183.000,966,12183.000
1051,6,6605.000,1096,6605.000
1052,6,6312.000,1038,6312.000
1053,10,10883.000,1097,10883.000
1054,6,6647.000,1310,6647.000
1055,11,12425.000,1115,12425.000
1056,8,8801.000,1079,8801.000
1057,3,2462.000,821,2462.000
1058,10,11695.000,1213,11695.000
1059,7,7431.000,1069,7431.000
1060,7,8176.000,1194,8176.000
1061,9,9677.000,1033,9677.000
1062,7,9157.000,1398,9157.000
1063,8,8505.000,1236,8505.000
1064,7,7757.000,1260,7757.000
1065,3,3066.000,1051,3066.000
1066,4,4425.000,1157,4425.000
1067,12,12618.000,1027,12618.000
1068,2,1918.000,1050,1918.000
1069,11,11767.000,1034,11767.000
1070,6,7119.000,1337,7119.000
1071,4,4729.000,1337,4729.000
1072,9,12062.000,1394,12062.000
1073,7,7719.000,1203,7719.000
1074,6,7181.000,1285,7181.000
1075,7,7556.000,1061,7556.000
1076,6,7965.000,1363,7965.000
1077,4,4609.000,1260,4609.000
1078,4,4833.000,1394,4833.000
1079,7,7211.000,902,7211.000
1080,2,2229.000,1337,2229.000
1081,13,14010.000,1005,14010.000
1082,12,14090.000,1208,14090.000
1083,9,8567.000,900,8567.000
1084,3,2916.000,880,2916.000
1085,6,6025.000,1019,6025.000
1086,3,3492.000,1206,3492.000
1087,8,8943.000,1214,8943.000
1088,7,7029.000,922,7029.000
1089,5,5319.000,1131,5319.000
1090,2,2322.000,1208,2322.000
1091,4,4334.000,1015,4334.000
1092,6,6971.000,1182,6971.000
1093,4,4271.000,1075,4271.000
1094,5,4681.000,957,4681.000
1095,4,3844.000,1041,3844.000
1096,10,10916.000,1076,10916.000
1097,3,3747.000,1278,3747.000
1098,6,5738.000,902,5738.000
1099,6,5997.000,980,5997.000
1100,3,2647.000,881,2647.000
1101,3,2944.000,929,2944.000
1102,2,2139.000,1298,2139.000
1103,11,12994.000,1310,12994.000
1104,3,3455.000,1310,3455.000
1105,5,5266.000,1077,5266.000
1106,2,1748.000,905,1748.000
1107,6,6132.000,911,6132.000
1108,5,5658.000,1121,5658.000
1109,4,5184.000,1310,5184.000
1110,10,10013.000,994,10013.000
1111,7,7211.000,1154,7211.000
1112,5,5610.000,1108,5610.000
1113,8,8722.000,1081,8722.000
1114,7,7511.000,1037,7511.000
1115,10,10788.000,1148,10788.000
1116,6,6400.000,1130,6400.000
1117,9,11342.000,1258,11342.000
1118,6,6427.000,1036,6427.000
1119,8,10292.000,1436,10292.000
1120,2,1818.000,975,1818.000
1121,6,7302.000,1337,7302.000
1122,11,12290.000,1128,12290.000
1123,7,7524.000,946,7524.000
1124,6,7019.000,1260,7019.000
1125,6,7821.000,1551,7821.000
1126,4,4891.000,1337,4891.000
1127,2,2016.000,1063,2016.000
1128,3,3227.000,1002,3227.000
1129,6,6793.000,1253,6793.000
1130,8,8972.000,1260,8972.000
1131,10,11825.000,1220,11825.000
1132,6,7392.000,1328,7392.000
1133,8,9713.000,1324,9713.000
1134,4,3938.000,921,3938.000
1135,4,3881.000,1100,3881.000
1136,5,5021.000,958,5021.000
1137,12,13601.000,1100,13601.000
1138,26,29999.000,1266,29999.000
1139,2,1757.000,891,1757.000
1140,5,5621.000,1094,5621.000
1141,8,10433.000,1483,10433.000
1142,3,3322.000,1108,3322.000
1143,5,5910.000,1222,5910.000
1144,9,9900.000,1009,9900.000
1145,4,4646.000,1361,4646.000
1146,7,8117.000,1229,8117.000
1147,5,5722.000,1185,5722.000
1148,6,6522.000,994,6522.000
1149,4,3970.000,1018,3970.000
1150,7,7198.000,860,7198.000
1151,3,2713.000,841,2713.000
1152,3,3341.000,960,3341.000
1153,2,2020.000,1067,2020.000
1154,12,13175.000,1127,13175.000
1155,2,1943.000,1063,1943.000
1156,3,3439.000,1055,3439.000
1157,4,3621.000,911,3621.000
1158,4,3758.000,913,3758.000
1159,8,9702.000,1365,9702.000
1160,9,11343.000,1394,11343.000
1161,11,12764.000,1028,12764.000
1162,7,7631.000,1017,7631.000
1163,6,7619.000,1337,7619.000
1164,7,9143.000,1598,9143.000
1165,2,2319.000,1165,2319.000
1166,8,8920.000,1260,8920.000
1167,3,3068.000,981,3068.000
1168,15,15724.000,960,15724.000
1169,7,7839.000,1260,7839.000
1170,3,3506.000,1310,3506.000
1171,3,3404.000,1163,3404.000
1172,11,12948.000,1110,12948.000
1173,7,7854.000,1260,7854.000
1174,4,5047.000,1424,5047.000
1175,2,1763.000,948,1763.000
1176,5,6511.000,1360,6511.000
1177,12,15007.000,1358,15007.000
1178,6,6641.000,1178,6641.000
1179,8,9688.000,1280,9688.000
1180,4,4559.000,1260,4559.000
1181,6,6224.000,978,6224.000
1182,4,4242.000,1027,4242.000
1183,7,7462.000,988,7462.000
1184,9,10058.000,967,10058.000
1185,6,6692.000,1142,6692.000
1186,6,6897.000,1228,6897.000
1187,2,2070.000,1175,2070.000
1188,5,5404.000,1109,5404.000
1189,15,19143.000,1168,19143.000
1190,2,1687.000,881,1687.000
1191,7,8995.000,1456,8995.000
1192,9,10299.000,1260,10299.000
1193,4,4306.000,1180,4306.000
1194,4,4222.000,1152,4222.000
1195,9,10374.000,1103,10374.000
1196,7,8010.000,1147,8010.000
1197,5,4990.000,897,4990.000
1198,3,3162.000,1027,3162.000
1199,8,9400.000,1203,9400.000
1200,2,2848.000,1424,2848.000
1201,11,13630.000,1297,13630.000
1202,14,14857.000,1027,14857.000
1203,6,5821.000,1003,5821.000
1204,5,5199.000,1101,5199.000
1205,3,3263.000,1007,3263.000
1206,5,5099.000,1015,5099.000
1207,7,7439.000,980,7439.000
1208,15,17636.000,1148,17636.000
1209,8,9108.000,1195,9108.000
1210,7,7788.000,1142,7788.000
1211,8,8203.000,1036,8203.000
1212,5,4918.000,1000,4918.000
1213,5,5279.000,944,5279.000
1214,5,5573.000,1073,5573.000
1215,13,16231.000,1220,16231.000
1216,8,7537.000,970,7537.000
1217,7,7467.000,1009,7467.000
1218,6,6689.000,1216,6689.000
1219,2,1694.000,872,1694.000
1220,7,7909.000,1107,7909.000
1221,2,1725.000,867,1725.000
1222,6,6753.000,1285,6753.000
1223,9,10018.000,1112,10018.000
1224,11,13029.000,1073,13029.000
1225,4,4631.000,1296,4631.000
1226,9,9419.000,967,9419.000
1227,4,5151.000,1394,5151.000
1228,4,4827.000,1206,4827.000
1229,7,7565.000,1097,7565.000
1230,11,12143.000,1050,12143.000
1231,7,8401.000,1260,8401.000
1232,5,5619.000,1101,5619.000
1233,9,10291.000,1154,10291.000
1234,2,2268.000,1256,2268.000
1235,13,14085.000,985,14085.000
1236,9,10174.000,1260,10174.000
1237,2,1764.000,934,1764.000
1238,4,4112.000,993,4112.000
1239,8,10154.000,1456,10154.000
1240,8,8669.000,1116,8669.000
1241,4,4251.000,1037,4251.000
1242,17,20383.000,1343,20383.000
1243,11,13655.000,1311,13655.000
1244,10,12825.000,1489,12825.000
1245,12,12998.000,1019,12998.000
1246,12,13800.000,1260,13800.000
1247,11,12177.000,1100,12177.000
1248,2,1857.000,1025,1857.000
1249,15,16827.000,1121,16827.000
1250,7,8339.000,1223,8339.000
1251,10,10397.000,1028,10397.000
1252,3,3276.000,1089,3276.000
1253,6,6940.000,1226,6940.000
1254,9,8892.000,991,8892.000
1255,10,12567.000,1313,12567.000
1256,11,11407.000,1006,11407.000
1257,8,8441.000,1055,8441.000
1258,4,4002.000,942,4002.000
1259,6,6713.000,1173,6713.000
1260,4,4113.000,1177,4113.000
1261,7,7406.000,989,7406.000
1262,7,7250.000,874,7250.000
1263,3,2571.000,852,2571.000
1264,11,13057.000,1194,13057.000
1265,5,5732.000,1126,5732.000
1266,3,3516.000,1281,3516.000
1267,11,13540.000,1341,13540.000
1268,7,7578.000,1086,7578.000
1269,4,4323.000,1232,4323.000
1270,8,8572.000,1145,8572.000
1271,6,6413.000,950,6413.000
1272,4,5654.000,1456,5654.000
1273,3,3293.000,1156,3293.000
1274,7,8623.000,1365,8623.000
1275,9,11238.000,1260,11238.000
1276,12,14853.000,1408,14853.000
1277,2,1631.000,826,1631.000
1278,15,16646.000,1092,16646.000
1279,6,6823.000,1285,6823.000
1280,7,6461.000,900,6461.000
1281,16,19257.000,1221,19257.000
1282,6,5869.000,967,5869.000
1283,6,6339.000,1102,6339.000
1284,3,3191.000,1094,3191.000
1285,15,16579.000,1032,16579.000
1286,3,3046.000,856,3046.000
1287,5,5426.000,1010,5426.000
1288,4,4710.000,1310,4710.000
1289,4,4091.000,1072,4091.000
1290,8,9105.000,1185,9105.000
1291,8,7580.000,918,7580.000
1292,2,1948.000,979,1948.000
1293,5,5808.000,1285,5808.000
1294,7,7410.000,1060,7410.000
1295,4,4455.000,1285,4455.000
1296,6,6232.000,987,6232.000
1297,10,10162.000,1058,10162.000
1298,6,6797.000,1310,6797.000
1299,7,7575.000,893,7575.000
1300,2,2125.000,1125,2125.000
1301,5,4824.000,961,4824.000
1302,6,6086.000,1026,6086.000
1303,4,4582.000,1262,4582.000
1304,3,3066.000,982,3066.000
1305,5,5561.000,1119,5561.000
1306,5,4927.000,897,4927.000
1307,5,5574.000,1157,5574.000
1308,4,5006.000,1245,5006.000
1309,5,5391.000,1169,5391.000
1310,4,4990.000,1401,4990.000
1311,8,8188.000,986,8188.000
1312,2,2583.000,1560,2583.000
1313,3,2827.000,883,2827.000
1314,12,12402.000,992,12402.000
1315,2,1809.000,983,1809.000
1316,4,4495.000,1266,4495.000
1317,2,1961.000,1106,1961.000
1318,3,2718.000,824,2718.000
1319,3,3645.000,1337,3645.000
1320,6,7845.000,1524,7845.000
1321,23,27665.000,1236,27665.000
1322,6,8020.000,1394,8020.000
1323,7,7155.000,1012,7155.000
1324,10,11622.000,1090,11622.000
1325,7,8589.000,1190,8589.000
1326,3,3654.000,1342,3654.000
1327,9,10179.000,1125,10179.000
1328,4,3911.000,974,3911.000
1329,2,1856.000,931,1856.000
1330,10,11372.000,1102,11372.000
1331,4,4750.000,1108,4750.000
1332,7,7177.000,936,7177.000
1333,7,8215.000,1225,8215.000
1334,9,9451.000,1013,9451.000
1335,9,10213.000,1148,10213.000
1336,4,3676.000,966,3676.000
1337,8,8739.000,1054,8739.000
1338,6,6139.000,982,6139.000
1339,5,6304.000,1417,6304.000
1340,8,8102.000,1051,8102.000
1341,12,12099.000,937,12099.000
1342,2,2395.000,1281,2395.000
1343,5,5641.000,1265,5641.000
1344,2,2099.000,1256,2099.000
1345,7,8292.000,1176,8292.000
1346,17,17835.000,998,17835.000
1347,4,4930.000,1287,4930.000
1348,5,5882.000,1304,5882.000
1349,2,2348.000,1351,2348.000
1350,6,5679.000,935,5679.000
1351,8,9639.000,1197,9639.000
1352,13,14839.000,1240,14839.000
1353,6,6532.000,1242,6532.000
1354,5,5558.000,1055,5558.000
